코드,날짜,종가
OIL_BRT,2019-07-02 00:00:00,62.4
OIL_BRT,2019-07-01 00:00:00,65.06
OIL_BRT,2019-06-28 00:00:00,66.55
OIL_BRT,2019-06-27 00:00:00,66.55
OIL_BRT,2019-06-26 00:00:00,66.49
OIL_BRT,2019-06-25 00:00:00,65.05
OIL_BRT,2019-06-24 00:00:00,64.86
OIL_BRT,2019-06-21 00:00:00,65.2
OIL_BRT,2019-06-20 00:00:00,64.45
OIL_BRT,2019-06-19 00:00:00,61.82
OIL_BRT,2019-06-18 00:00:00,62.14
OIL_BRT,2019-06-17 00:00:00,60.94
OIL_BRT,2019-06-14 00:00:00,62.01
OIL_BRT,2019-06-13 00:00:00,61.31
OIL_BRT,2019-06-12 00:00:00,59.97
OIL_BRT,2019-06-11 00:00:00,62.29
OIL_BRT,2019-06-10 00:00:00,62.29
OIL_BRT,2019-06-07 00:00:00,63.29
OIL_BRT,2019-06-06 00:00:00,61.67
OIL_BRT,2019-06-05 00:00:00,60.63
OIL_BRT,2019-06-04 00:00:00,61.97
OIL_BRT,2019-06-03 00:00:00,61.28
OIL_BRT,2019-05-31 00:00:00,64.49
OIL_BRT,2019-05-30 00:00:00,66.87
OIL_BRT,2019-05-29 00:00:00,69.45
OIL_BRT,2019-05-28 00:00:00,70.11
OIL_BRT,2019-05-27 00:00:00,70.11
OIL_BRT,2019-05-24 00:00:00,68.69
OIL_BRT,2019-05-23 00:00:00,67.76
OIL_BRT,2019-05-22 00:00:00,70.99
OIL_BRT,2019-05-21 00:00:00,72.18
OIL_BRT,2019-05-20 00:00:00,71.97
OIL_BRT,2019-05-17 00:00:00,72.21
OIL_BRT,2019-05-16 00:00:00,72.62
OIL_BRT,2019-05-15 00:00:00,71.77
OIL_BRT,2019-05-14 00:00:00,71.24
OIL_BRT,2019-05-13 00:00:00,70.23
OIL_BRT,2019-05-10 00:00:00,70.62
OIL_BRT,2019-05-09 00:00:00,70.39
OIL_BRT,2019-05-08 00:00:00,70.37
OIL_BRT,2019-05-07 00:00:00,69.88
OIL_BRT,2019-05-06 00:00:00,71.24
OIL_BRT,2019-05-03 00:00:00,70.85
OIL_BRT,2019-05-02 00:00:00,70.75
OIL_BRT,2019-05-01 00:00:00,72.18
OIL_BRT,2019-04-30 00:00:00,72.8
OIL_BRT,2019-04-29 00:00:00,72.04
OIL_BRT,2019-04-26 00:00:00,72.15
OIL_BRT,2019-04-25 00:00:00,74.35
OIL_BRT,2019-04-24 00:00:00,74.57
OIL_BRT,2019-04-23 00:00:00,74.51
OIL_BRT,2019-04-18 00:00:00,71.97
OIL_BRT,2019-04-17 00:00:00,71.62
OIL_BRT,2019-04-16 00:00:00,71.72
OIL_BRT,2019-04-15 00:00:00,71.18
OIL_BRT,2019-04-12 00:00:00,71.55
OIL_BRT,2019-04-11 00:00:00,70.83
OIL_BRT,2019-04-10 00:00:00,71.73
OIL_BRT,2019-04-09 00:00:00,70.61
OIL_BRT,2019-04-08 00:00:00,71.1
OIL_BRT,2019-04-05 00:00:00,70.34
OIL_BRT,2019-04-04 00:00:00,69.4
OIL_BRT,2019-04-03 00:00:00,69.31
OIL_BRT,2019-04-02 00:00:00,69.37
OIL_BRT,2019-04-01 00:00:00,69.01
OIL_BRT,2019-03-29 00:00:00,68.39
OIL_BRT,2019-03-28 00:00:00,67.82
OIL_BRT,2019-03-27 00:00:00,67.83
OIL_BRT,2019-03-26 00:00:00,67.97
OIL_BRT,2019-03-25 00:00:00,67.21
OIL_BRT,2019-03-22 00:00:00,67.03
OIL_BRT,2019-03-21 00:00:00,67.86
OIL_BRT,2019-03-20 00:00:00,68.5
OIL_BRT,2019-03-19 00:00:00,67.61
OIL_BRT,2019-03-18 00:00:00,67.54
OIL_BRT,2019-03-15 00:00:00,67.16
OIL_BRT,2019-03-14 00:00:00,67.23
OIL_BRT,2019-03-13 00:00:00,67.55
OIL_BRT,2019-03-12 00:00:00,66.67
OIL_BRT,2019-03-11 00:00:00,66.58
OIL_BRT,2019-03-08 00:00:00,65.74
OIL_BRT,2019-03-07 00:00:00,66.3
OIL_BRT,2019-03-06 00:00:00,65.99
OIL_BRT,2019-03-05 00:00:00,65.86
OIL_BRT,2019-03-04 00:00:00,65.67
OIL_BRT,2019-03-01 00:00:00,65.07
OIL_BRT,2019-02-28 00:00:00,66.03
OIL_BRT,2019-02-27 00:00:00,66.39
OIL_BRT,2019-02-26 00:00:00,65.21
OIL_BRT,2019-02-25 00:00:00,64.76
OIL_BRT,2019-02-22 00:00:00,67.12
OIL_BRT,2019-02-21 00:00:00,67.07
OIL_BRT,2019-02-20 00:00:00,67.08
OIL_BRT,2019-02-19 00:00:00,66.45
OIL_BRT,2019-02-18 00:00:00,66.5
OIL_BRT,2019-02-15 00:00:00,66.25
OIL_BRT,2019-02-14 00:00:00,64.57
OIL_BRT,2019-02-13 00:00:00,63.61
OIL_BRT,2019-02-12 00:00:00,62.42
OIL_BRT,2019-02-11 00:00:00,61.51
OIL_BRT,2019-02-08 00:00:00,62.1
OIL_BRT,2019-02-07 00:00:00,61.63
OIL_BRT,2019-02-06 00:00:00,62.69
OIL_BRT,2019-02-05 00:00:00,61.98
OIL_BRT,2019-02-04 00:00:00,62.51
OIL_BRT,2019-02-01 00:00:00,62.75
OIL_BRT,2019-01-31 00:00:00,61.89
OIL_BRT,2019-01-30 00:00:00,61.65
OIL_BRT,2019-01-29 00:00:00,61.32
OIL_BRT,2019-01-28 00:00:00,59.93
OIL_BRT,2019-01-25 00:00:00,61.64
OIL_BRT,2019-01-24 00:00:00,61.09
OIL_BRT,2019-01-23 00:00:00,61.14
OIL_BRT,2019-01-22 00:00:00,61.5
OIL_BRT,2019-01-21 00:00:00,62.74
OIL_BRT,2019-01-18 00:00:00,62.7
OIL_BRT,2019-01-17 00:00:00,61.18
